RN,HN,Y_lat,X_long,Y_utm,X_utm,R_G,R_G_1085,A_Glac,A_Agr,A_Bog,A_L,A_For,A_Mount,A_U,A_LE,H_10,H_20,H_30,H_40,H_50,H_60,H_70,H_80,H_90,H_MAX,H_MIN,H_F,Y_G_Lat,X_G_Long,Y_G_UTM,X_G_UTM,C_S,R_TL_net,P_Jan,P_Feb,P_Mar,P_Apr,P_Mai,P_Jun,P_Jul,P_Aug,P_Sep,P_Oct,P_Nov,P_Dec,T_Jan,T_Feb,T_Mar,T_Apr,T_Mai,T_Jun,T_Jul,T_Aug,T_Sep,T_Oct,T_Nov,T_Dec,T_N,W_Jan,W_Feb,W_Mar,W_Apr,W_Mai,W_Jun,W_Jul,W_Aug,W_Sep,W_Oct,W_Nov,W_Dec,ID,R_L_sqrt,log_R_G_1085,Q_N_cuberoot,T_Feb_sqrd,T_Mar_cubed,W_Mai_sqrt,A,C_L,Q_N,R_L,O,R_TL,P_N,P_Med1Max,P_Med2Max,P_Med3Max,P_Med4Max,P_Med5Max,P_S,W_N,W_Med1Max,W_Med2Max,W_Med3Max,W_Med4Max,W_Med5Max,Q_N_SN,A_P,D,D_net,M_200_h,M_200_d,M_200_d_SN
62,10,60.7992096,6.501574,6770390,38350,35.66488562,38.1564445,0,1.901743265,2.535657686,3.169572108,13.94611727,72.26624406,0,1.137211699,504,678,819,915,975,1035,1090,1158,1235,1431,229,1202,60.87461521,6.494242868,6778724.059,38964.62971,15.23753872,271569.9036,181.2156815,122.2191405,145.6052201,70.4063524,75.2799161,101.165388,114.567023,138.8810271,236.7240677,238.9119497,210.7508179,209.2316565,-6.742108606,-6.9571931,-5.459694319,-2.655392042,2.840265786,7.023687631,8.646778252,8.372295944,4.726327039,1.559620609,-3.075045423,-5.531819159,0.228976884,30.09742,17.91083333,23.44391667,52.61243,305.37061,445.9551333,296.7981733,192.9569833,235.9279933,205.5857833,85.19146,44.85479667,62-10,5.30045855432804,3.66756501936254,4.24324185412975,48.4025358306876,-162.743999011434,17.4748565087099,157.749999933536,18.1198636544922,76.399999986823,28.0948608861493,81239.2496956581,309092.39990548,1844.95823986692,57.7691825144624,81.9342770088984,107.93899355157,128.841194550365,144.03396243345,61.2501950555394,1936.70553367558,118.454261362214,106.115734563722,49.396547248691,73.4243297000167,108.395857572551,3274.35603761725,1.94179537666921,1959.38129975092,1721.52078417614,20.0000000089202,156.999999945316,126.000000006114
71,1,60.8589363,6.7929969,6774985,54955,42.22464106,38.16060546,0,0.745267551,2.608436429,0.745267551,19.7495901,72.66358623,0,0.012448893,565,719,815,895,970,1042,1114,1197,1292,1603,60,1543,60.87201691,6.707511718,6776803.62,50550.99136,19.20719285,559468.1855,161.571729,109.5919155,130.5002485,57.91798507,65.08344507,89.21407963,103.5556341,126.3559203,209.4445771,210.3245275,184.8960448,187.578358,-7.042709848,-7.22679942,-5.712502798,-2.776479271,2.774414218,7.047975129,8.690054558,8.370450975,4.654188644,1.405594599,-3.313072571,-5.798986928,0.089343941,25.32638,15.61066,19.38336667,51.65715333,310.3911733,409.9282333,258.86638,170.8263033,213.3400833,185.04444,75.92659333,39.99606,71-1,5.38843007898263,3.66767127872767,3.79046547812455,52.2266298569123,-186.414322746776,17.6179219347799,268.360000081934,17.7442604730432,54.4599999866239,29.0351787160848,103172.625493825,573936.120051657,1636.03446407284,55.3526120195703,79.1104475239011,99.0007470434941,119.94962704176,134.988991949641,63.8315051120408,1776.2968271654,136.408334784403,122.016668323099,54.6666676421338,83.7166672084856,123.066668886717,2469.72936551121,2.60107756176302,2138.67983259959,2084.76742239715,18.9999999968376,181.999999986023,122.000000032543
86,10,61.7194061,5.9212971,6876428,21226,33.17260826,25.69560766,0.616788996,0.616788996,3.700733979,5.551100968,19.12045889,64.14605563,0,1.474364343,392,484,554,632,697,777,859,945,1077,1465,27,1438,61.67094855,6.046233228,6870663.484,26810.64778,17.40578528,594494.3957,215.4473629,160.1265824,182.4368989,97.51582277,82.42814353,107.3053163,127.4900842,150.8885027,276.0399576,274.0141353,250.790169,264.0129327,-5.284940777,-5.258470162,-3.421255609,-0.750975377,4.822030756,8.564135721,10.05199538,9.698039333,5.91828199,2.995538989,-1.731680031,-3.979305162,1.801949588,88.61376,54.06024667,75.57180667,135.2066967,418.38131,356.4085433,219.2545267,177.7549467,283.8400467,263.8430567,151.5660533,109.44785,86-10,5.62606621802901,3.28449904475732,4.3081511159712,27.6515084446443,-40.045762492746,20.4543714154212,162.130000071017,20.8690296700483,79.9600000294093,31.6526210896472,79664.5394161735,682810.740595101,2188.49590831649,61.9117090162552,87.6930380032884,111.238608021902,133.374050023685,148.998735003496,60.2088248040077,2333.94884430688,96.4999999667133,84.7499999779175,43.0000019051769,62.2000007622527,96.6500014831581,3502.68793093956,2.03515895416722,4211.50152559333,3666.77601888513,18.000000001869,172.000000032086,132.000000054599
12,197,60.9503365,8.7031393,6773648,159261,36.08459846,27.90281507,0,0,2.166964624,1.625223468,11.37656428,77.46898532,0,0.25207409,993,1069,1150,1232,1305,1389,1481,1581,1686,1907,870,1037,61.00512035,8.539611009,6780574.733,151074.3747,14.81383371,211455.6588,47.1837182,30.1160436,34.09241727,25.1691942,49.9256961,67.21835173,77.3590659,77.1515568,71.90584197,75.92844313,58.82481697,44.7796151,-10.84193961,-10.56340426,-8.824602975,-5.10261356,0.932900873,5.920453006,7.529446422,6.791691474,2.492426734,-1.235586668,-6.516813178,-9.195944104,-2.384498821,0.175266667,0.1594,1.053283333,14.22538333,220.0765167,227.7717667,106.47065,85.48038333,70.02675,43.2972,4.219833333,1.011616667,12-197,4.52238198560294,3.36393899764104,3.09544944580938,111.585509560186,-687.203758132739,14.8349761273822,184.589999922378,22.2793561605465,29.6600000086077,20.451938823706,69765.8985562217,231605.15207319,659.654761153339,22.7321429975762,35.4923080018675,42.6068680026438,48.4684070180749,55.0359890167104,60.676625649879,773.968050256992,152.305197036629,136.568183946506,60.92987111732,88.4500016269675,137.292859381029,1386.04562405962,2.64584853223243,1254.70042513553,1145.54233056556,15.9999999961635,106.999999950576,60.999999989428
46,9,60.0670815,6.2830181,6690900,15716,241.327095,322.3742898,42.85714286,0,0,4.321428571,0,42.85714286,0,1.865572584,849,1094,1175,1289,1372,1424,1471,1521,1560,1621,590,1031,60.04729862,6.289804478,6688673.137,15814.84632,18.52130955,4079.370017,182.4158333,129.5708333,154.13375,84.14,88.54708333,116.5754167,129.0575,155.495,244.3454167,247.4095833,225.23625,222.195,-7.776290323,-8.006369561,-7.202526882,-4.754666667,0.22922043,4.610305556,6.360403226,6.432782258,3.097833333,0.11311828,-4.064458333,-6.543870968,-1.458709971,11.05233333,7.298333333,9.067666667,26.225,154.069,452.845,484.4476667,347.4063333,213.1836667,155.588,45.859,23.477,46-9,1.4847480840593,5.77881044429195,4.96062405485385,64.1019535473073,-373.64111862364,12.4124534238804,6.99999999961281,4.95799040819803,122.070000038854,2.20447687311776,12325.0292976581,5866.07607936098,1979.12166750939,52.7687499770101,79.5500000171991,102.849999989821,123.406249939911,136.81874997265,59.7216087189557,1930.51900064537,172.385718246407,149.228574421069,69.2571444015916,100.957144609608,161.142859398424,2887.89333365315,0.567949968367859,838.010868526494,582.767145388996,27.9999999950943,224.999999954005,113.999999955027
2,13,61.5602722,8.9270668,6840237,177672,11.16817242,11.01554737,8.321198253,0,0.832119825,9.153318078,5.408778864,71.77033493,0,4.185934262,1014,1168,1319,1391,1462,1540,1643,1751,1891,2363,940,1423,61.47829905,8.624724484,6832626.767,161039.3049,16.07064947,460084.027,67.24671463,46.16324337,57.52064217,39.91452713,56.34027587,72.80731513,88.74742617,90.1239885,92.4611109,96.9628228,77.29939917,65.0814562,-11.31773035,-10.97740899,-9.320248002,-5.918619288,0.124331357,4.916962504,6.44649391,5.728562299,1.371579021,-2.136903976,-7.174837827,-9.648692769,-3.158876009,0.300633333,0.3941,0.936166667,6.951366667,191.8782333,362.8546667,210.8318433,119.6914167,84.69947,44.90063,2.677233333,0.469423333,2-13,7.08745599701104,2.48620142537088,3.37343777720294,120.503508133733,-809.622195866469,13.8520118863651,480.700000048111,36.9692052663547,38.3899999995122,50.2320325095678,145640.858945109,588727.6077242,850.66892196004,28.4253620050098,37.5959630146504,45.8917190070402,51.8331260029452,57.6167694722041,61.6119076583319,1026.58518305957,147.143593864213,132.692308886018,60.4871807405931,88.1102574684894,136.561540202532,1189.94179363793,3.30058475414354,1224.72978380809,957.112600111237,15.9999999961635,52.0000000217658,57.0000000094307
213,4,70.4868393,23.9533119,7844730,832718,22.53905863,21.52288526,0,0.01,0.65,6.63,0.67,84.58,0.05,1.035652964,152,235,279,316,355,401,456,508,555,707,19,688,70.42817657,23.94707288,7838115.958,833656.6294,11.0917764,147973.7653,63.4338708,55.12924697,47.7460478,40.55266143,36.42172037,44.17647793,49.65258023,56.99255303,64.74483783,81.29623633,69.5011824,72.80491867,-10.65458549,-10.31317326,-8.618760844,-4.590656813,1.152792229,6.855557357,10.37854492,8.975738819,4.456868284,-0.702090694,-6.042930116,-9.448159919,-1.545904627,5.725206667,4.698566667,4.854443333,42.82665667,259.3255633,137.4230533,52.32695,59.15200333,64.48406333,61.89669667,22.90163333,8.90004,213-4,4.47322130066019,3.11453191495827,3.35280821896769,106.361542690779,-640.227743477065,16.1035885224381,124.800000008071,13.8492731346022,37.6899999894828,20.00970880468,59138.8164189853,196936.866157749,682.452333776751,21.394758005331,30.4645154976183,38.1455639954575,41.4366940092604,44.7604845097612,62.6693904597175,724.514876484577,160.459497708755,143.372154686906,62.5670895609288,91.9911410980382,144.065824541161,1114.46510908867,2.11028910565474,1578.01976393338,1185.68722241545,25.9999999994415,93.9999999746197,56.0000000148316
104,23,62.6977348,7.9607792,6971583,140290,64.76,58.78,0,2.06,4.12,2.27,31.93,55.23,0,0.156486551,254,454,575,655,737,792,860,946,1070,1516,46,1470,62.65744972,7.984529822,6966871.668,140991.7566,21.93481928,144112.5412,128.5092271,100.452319,112.414541,80.31154627,56.11072503,72.80579733,104.8812562,105.3441548,168.8494685,156.4013043,142.5449276,163.2309177,-6.049537171,-5.817117233,-3.93491974,-1.261756851,4.523568646,8.243130421,9.644452231,9.456761723,5.648322067,2.643023224,-2.252425123,-4.711206169,1.344358002,35.56333333,27.2217,43.05943333,113.3985667,366.5934,249.8171333,147.0644,120.2855,173.4465667,145.319,72.02516667,55.1956,104-23,3.80394532100031,4.09067115685579,3.8850622984703,33.8388529024656,-60.9266971593479,19.1466289461096,66.5099999802911,11.4300000022092,58.6400000247228,14.4700000051601,40305.722686507,150540.012255684,1391.85618474473,46.9971015190053,66.3833334687856,85.342029003114,93.8007245128556,105.644203031337,66.0664696411119,1548.98980077185,129.835548614956,116.291008552081,52.8319066597954,81.3462542713864,120.749038165759,2493.28149921644,1.65013788650549,2263.41922646089,2166.78005083282,18.9999999968376,201.999999918957,110.999999965331
124,15,63.4670906,11.0598726,7043675,303711,21.07092761,16.96006804,0,26.89,6.52,2.06,59.8,0,0.25,0.174358223,72,92,106,127,156,182,211,249,307,438,13,425,63.50372479,11.11460449,7047567.611,306687.6341,8.654848015,81560.26406,84.61933333,69.5638,71.67666667,61.6306,60.6326,76.81593333,100.7868,97.20686667,130.498,120.4641333,86.10466667,105.9647333,-4.254350538,-3.829604187,-1.56211828,1.920755556,7.64904086,11.55678444,12.84463226,12.24063226,8.253251111,4.748051613,-0.117188889,-2.544227957,3.908804854,61.89666667,46.034,77.456,142.1066667,92.24066667,80.83533333,106.6006667,103.45,138.136,125.8986667,77.19333333,79.104,124-15,3.91537063124171,2.88815085128559,2.9325698201015,14.6658682290879,-3.8119021478045,9.60420047010682,48.4200000237301,10.4754818316655,25.2200000116826,15.3301271799901,39215.0040922123,87674.5155962286,1065.96413319371,36.5880000075328,52.6610000193057,61.3769999912968,68.2399999874832,77.1940000151991,63.5468769351579,1130.95200011626,115.88211634722,103.158538334959,47.1715453477129,73.8357736526664,106.756099110371,754.25473365831,1.23473148452102,1810.70871161264,1684.43337623194,23.0000000016296,69.0000000277891,81.0000000265325
75,22,61.5496902,7.6211352,6846231,108417,50.79137093,44.54498231,13.78,0,0.13,3.2,5.51,75.96,0,0.202825981,921,1126,1211,1280,1364,1435,1494,1554,1622,2012,99,1913,61.64921052,7.580708291,6857374.516,107603.0184,15.80900651,146834.3374,104.0131554,68.26189263,81.59912627,40.6064402,45.00087373,59.31474117,74.10711957,86.2678475,124.2336401,127.8269741,112.9114562,118.7734303,-9.6402375,-9.453967357,-7.878085391,-4.926250818,0.793264945,5.136245402,6.782677732,6.345470289,2.230812842,-1.006044995,-5.798621367,-8.141285096,-2.129668443,2.558236667,2.534,3.712583333,16.97611667,202.9315,404.7409,266.1715833,138.0495833,113.9156433,77.55492333,13.8646,4.178763333,75-22,5.26756423125309,3.81870045978963,3.83676231698585,89.3774987872216,-488.947299159514,14.2454027672088,203.42999992598,21.9546760121552,56.479999989552,27.747232930377,78732.7425145315,184180.7994764,1042.91669683003,29.3550970032837,45.1915045165906,55.0007280270325,63.5667475274424,72.2104369828025,62.0098513397738,1247.18843384065,105.987501629015,95.6581911580412,44.8788801585872,66.0211221234145,97.4892258699649,2412.41102088922,2.58380432646287,905.376785839925,721.792938514511,14.0000000053864,102.999999976348,65.0000000067836
33,10,59.1820908,6.7046971,6589830,26725,23.8045738,30.21483021,0,0,7.102272727,11.36363636,0,78.125,0,1.937793875,955,1003,1030,1058,1083,1108,1134,1157,1191,1269,849,420,59.18366039,6.791955295,6589366.168,31801.5188,10.68135225,98815.4535,168.2001428,117.7617139,131.0581904,71.90328527,88.83104717,101.7089998,110.212,137.8916666,204.0145715,227.0878574,211.3699998,198.9374763,-7.207761909,-7.410630249,-6.030734267,-3.003526968,2.081331804,6.54612223,8.108783415,7.787986187,4.405533309,1.188390168,-3.289206341,-6.052437787,-0.239679201,1.8605,2.321766667,1.727866667,20.60183333,348.5034,574.2220667,333.2850333,186.6790667,214.9456333,202.1969667,60.02856667,17.77993333,33-10,3.10161248435412,3.44089330912682,4.78283801673133,54.9174406873938,-219.336332580465,18.6682457665416,70.3999999884547,11.7415201067285,109.409999946531,9.62000000310134,50640.7263439426,194751.179461571,1768.97695156649,52.7257139875482,77.7664279731934,94.9385709621811,109.002142500079,126.305714527756,60.6442602106609,1964.15263246671,65.2235188208065,58.8446649769719,28.5500004538874,41.4780639511954,62.0049415941242,5226.69695405275,1.39018542565855,2766.35197867554,1403.62860045335,32.0000000064088,258.000000020223,101.999999971004
85,4,61.6483955,5.4448709,6872190,-4935,48.37214094,47.46205097,3.646973012,0.911743253,0.911743253,5.470459519,24.61706783,51.05762217,0,2.418581994,124,274,388,499,586,650,720,822,1009,1383,6,1377,61.68194745,5.576004329,6874953.843,2235.535906,19.50486173,208334.4941,249.3487768,186.5032722,210.4283484,125.7986849,105.2638535,130.1028137,153.1724768,185.1386542,322.9482265,322.1009789,296.3589302,305.0098778,-3.839919106,-3.883176487,-2.104507243,0.288751282,5.546581822,9.013558613,10.47816021,10.26169676,6.791924566,4.109188115,-0.378568804,-2.549780015,2.811159143,143.33128,96.93894,129.8832133,176.66124,381.3010333,320.6085,234.5119733,217.1314867,329.9935067,317.4751133,213.8206067,176.84946,85-4,4.40590512935445,3.88078103743955,4.93256115722354,15.0790596291897,-9.32075890246433,19.5269309749382,109.679999972135,14.8503520791303,120.010000042802,19.4120000088719,61546.0232837169,251164.208163777,2592.17489469238,71.563761532863,101.706421535182,125.284403513729,152.800459052776,171.485320981811,64.7575872292086,2738.50635271456,76.5980423016319,69.4019603339007,32.2735099385493,48.6317726242212,70.8517049452293,3705.29822845174,1.78208101682098,2289.97272271689,1899.47569486072,21.0000000058081,253.000000068937,155.000000012517
128,9,63.9042816,11.5611067,7090897,331283,12.02,11.18,0,9.530216392,14.57562507,12.89382218,52.13588967,2.803004821,0,12.28523081,70,97,138,184,236,296,336,374,426,567,67,500,63.86659608,11.68915364,7086361.106,337418.9623,6.957309559,272623.7733,85.9960892,66.46767217,66.5477841,56.2312292,57.3431842,70.60998157,95.5832965,90.0910807,122.9275606,112.7848232,81.95212293,102.9710805,-5.619946543,-5.205245185,-2.671211037,1.174274361,6.948244152,11.22577342,12.5829567,11.90091788,7.777510863,4.09693037,-1.125648044,-3.753797082,3.110896655,50.56775333,41.62196667,66.14470667,150.6224733,121.2325867,76.78937333,102.8132067,96.55025333,131.7500267,116.7534733,69.64065333,63.12245333,128-9,5.74456264519817,2.49979526228175,3.23706893390891,27.0945774359657,-19.060074834335,11.0105670471597,178.379999957535,16.2211724614861,33.920000002588,32.9999999846062,75751.2965956968,321688.736442024,1009.50590483222,31.9547485118724,45.0268159821284,54.527095485759,65.4734634904216,71.7460884659741,63.2239210394266,1087.60892623269,118.789286988751,105.307143568965,47.9892865442047,73.0107157885845,105.253573870474,767.97912516229,2.35481117079274,1803.39014973743,1528.33150235678,23.9999999916493,69.9999999965449,65.0000000067836
196,12,68.7223511,18.5494156,7627552,643677,23.03307794,12.83996225,2.15,0.57,0.41,0.6,16.36,76.95,0,0.009889213,345,553,682,779,868,954,1052,1158,1289,1564,93,1471,68.62720125,18.48858868,7616875.082,641749.3589,21.3562825,560919.5926,67.9733062,63.72535207,45.34027077,40.08882133,32.79077247,44.14337393,68.7706103,73.47364503,76.50467487,99.96107037,72.25002727,73.3205561,-13.68855362,-13.06942216,-10.69785734,-6.092412838,-0.150069947,5.472361778,8.656791244,7.63995892,2.997007686,-2.234138044,-7.820649052,-11.73507388,-3.393504771,3.965866667,5.123876667,2.634066667,23.64142333,252.8181133,210.4978433,83.66605667,77.47714667,71.39742667,58.94591,10.65119667,6.24067,196-12,5.35355212933804,2.62756022258465,3.75817475861208,170.809795596299,-1224.3072079308,15.9002551331732,246.530000016915,24.7122341567918,53.0799999753705,28.6605204015399,96538.4689635742,574390.656474237,758.342480619822,25.3339435036865,36.4237799985213,45.1378045164958,52.2119915141648,56.4857719756655,67.8732624049945,807.059596511628,162.820001278816,148.860003731658,67.7000000055359,98.8400008776588,153.760003656108,1481.37399635602,2.55369702006978,2329.90165380138,2275.25896573707,21.0000000058081,89.9999999702762,75.9999999782389
139,13,64.5629425,12.1939096,7162721,365550,11.39332959,5.941800661,0,2.96912114,10.39192399,8.059043095,48.35425857,24.17712928,0,2.493696,79,148,178,211,254,305,365,455,568,814,13,801,64.67811593,12.2484245,7175370.448,368642.9507,10.51323063,1040726.678,145.5629096,112.2708189,115.8962289,91.74989433,62.13540247,76.07531097,98.2759816,104.3065042,165.8568435,176.7124436,134.6454307,166.4237499,-6.850087254,-6.47333798,-4.075087255,-0.134305323,5.560608254,10.12738419,11.76081056,11.06625433,6.98263159,3.399211766,-2.005973641,-4.996882176,2.030102255,59.05517333,42.72738,65.35837,207.7339433,324.6945067,106.6293533,105.86038,112.1491133,175.2464467,179.0742567,99.20461667,79.65819667,139-13,6.74929402820085,1.93756120210366,4.08565280800975,41.9041046033105,-67.672268739503,18.0192815256325,471.61000007125,32.3431509055099,68.2000000102698,45.5529698791077,165218.468728889,1212168.99413967,1449.91151874854,46.753707481155,65.2091099935763,80.025741526615,93.0360164650641,103.939512046469,63.1498597568568,1557.39173623499,169.353333473536,152.153337546821,64.4000015384962,97.7066691271496,148.826671308263,1853.01732139619,2.85446296475215,2570.27838491096,2206.75278072667,23.9999999916493,110.999999965331,101.000000016033
55,5,60.3490067,5.5199442,6727936,-21970,94.09797684,98.74479051,0,0,0,3.889728097,0,90.63444109,0,3.982563722,450,472,493,533,581,624,658,699,749,802,436,366,60.35656913,5.529130321,6728705.576,-21353.14141,19.15027408,6387.083167,236.0625,174.0975,193.505,119.705,123.8075,151.1391667,166.3783333,208.6975,327.4241667,339.485,296.3375,289.4041667,-3.914623656,-4.2526211,-2.852553763,-0.401,4.742069892,8.526472222,9.796290323,9.724784946,6.698222222,3.950403226,-0.236722222,-2.753870968,2.41890426,120.845,81.78666667,86.06333333,171.505,471.0666667,334.0083333,210.2733333,224.9116667,347.7033333,343.6,236.22,171.3683333,55-5,1.5150840720137,4.60261482894252,5.26250984961032,18.0847862201652,-23.2114095971391,21.7040702795582,3.3099999987125,2.28989900277076,145.739999964711,2.29547974526962,7802.2368171804,7454.83633324424,2626.04333234396,67.475000006473,99.1250000044595,129.174999977621,147.700000068336,162.812500008517,67.1104685522371,2799.35166741421,133.392858958105,119.621429991912,54.3476199260868,78.2976201079225,120.071429436741,4256.75916776914,0.424237315058556,2252.21641350125,1929.63237600179,27.9999999950943,204.00000003178,172.999999913884
83,6,61.3434105,6.3468251,6831738,38001,44.73899423,36.80947622,0,0,0,9.565716472,6.696001531,80.35201837,0,1.659638353,692,773,893,954,1014,1075,1123,1183,1254,1502,485,1017,61.33074111,6.419650588,6829698.403,41785.63381,18.04398726,136351.3839,188.4720918,135.7402285,163.4757517,85.34581687,77.60970553,109.0430396,125.2942154,141.9183335,255.520294,245.1558495,215.4925162,227.9591831,-7.051623438,-7.101893643,-5.608465095,-2.938964056,2.609406499,6.667155768,8.324407546,8.071551768,4.270747289,1.175227697,-3.471697164,-5.743602145,-0.066479081,22.05723333,12.25242667,14.53508667,45.45494667,368.49258,518.4575667,348.27184,209.88324,251.4553867,202.9041667,73.64166,33.85772,83-6,4.4021662552155,3.63255976485793,4.6695786806438,50.4368933164838,-176.413600595791,19.1961605536107,104.53999997023,11.4448757720144,101.819999951718,19.379067738558,64899.2813862559,195706.1228865,1971.02702623628,54.5916665056305,80.378922029356,106.799509519339,133.246078504082,150.319117458056,62.4115092202411,2101.26385416933,133.759534872293,119.977044542072,54.809533839752,78.6461104207692,121.952336381708,3728.60045466044,1.61080366297116,1872.06927831561,1304.29867955834,18.9999999968376,200.999999988126,118.999999986728
234,18,70.070343,28.0160084,7826523,991883,1.610088783,1.004012672,0,0.211709661,11.58051848,4.093053453,52.48988204,19.64665658,0.077626876,0.030935736,234,275,300,324,347,370,392,417,452,1064,10,1054,69.43675481,25.75235722,7740740.359,915919.1119,3.722361326,11125096.28,22.7696062,16.94220707,17.73244737,18.03304663,22.19244973,40.4490593,65.03723933,57.7804758,42.3895163,37.16011157,28.1018217,22.16991587,-16.16267682,-15.46197386,-11.70473897,-5.401158079,1.720791971,8.569730337,11.72181297,9.342463001,3.961690776,-2.360866925,-9.35755836,-14.62817809,-3.313388505,0.121049667,0.100016,0.177167333,17.67944067,146.6255823,52.70521667,68.49619733,60.83022333,42.32721133,22.374555,3.447815667,0.071113667,234-18,17.6281890704851,0.69515150655592,2.15801944689899,239.072635647323,-1603.55994118639,12.1089050826241,14161.3999940963,218.315849688904,10.0500000049739,310.753049904769,1032564.56030194,12904092.7957439,390.757897019453,17.1138804934261,22.966378497635,26.2371285020172,29.6841615078809,32.8474024912294,56.7565008940549,414.955588980741,135.085416881803,121.105562546349,54.8583417438938,78.6473122998122,122.55068567234,215.896593228346,13.7147840536822,911.21589499027,785.592968879839,25.9999999994415,59.999999986674,59.999999986674
208,3,69.5285416,21.3816605,7726291,748701,4.624412303,5.571581088,0,0.04,4.26,2.76,15.19,72.78,0,0.035946926,464,510,562,622,673,717,760,806,873,1361,90,1271,69.32742268,21.85803608,7706637.087,769828.6925,6.578581265,2022043.342,31.54459357,27.76401483,25.45384013,19.2954094,21.97020473,33.66997907,62.02751067,57.09637863,43.08467963,41.62396243,34.13169017,31.49752003,-15.52241582,-14.78964581,-12.04675439,-6.712600344,-0.067703728,6.361196587,9.696219047,8.128091774,3.202124627,-2.670541648,-9.258720004,-13.8820617,-3.963567618,0.426536667,0.40377,0.406646667,17.12947533,171.44763,77.21547,61.98566467,58.49959667,41.58570733,24.78340933,2.693246667,0.741330667,208-3,9.12577511983121,1.88275445620793,3.09266388740763,218.733623185251,-1748.27669371127,13.0938012051505,1932.41000081376,64.6550459213713,29.5799999916391,83.2797715377303,289078.657111778,2350040.73497024,429.159783373586,20.4511639962294,25.6230215071322,28.8703049936783,31.2763580102183,36.1316349859883,62.2035190181947,457.318484135904,166.541669270816,149.266670174949,63.783333128997,96.5916684916021,150.975002235341,893.678380418634,6.68472043544295,1216.11911725813,1046.38422594974,23.9999999916493,69.9999999965449,45.9999999775016
48,1,60.0138931,6.5481372,6683089,29632,39.21007441,43.24874388,7.23065799,0.212666411,1.063332057,6.592658755,20.4159755,59.54659521,0,1.219568095,575,727,866,985,1090,1177,1253,1328,1429,1651,87,1564,59.95976667,6.624053217,6676918.314,33513.74549,16.63703402,872678.1983,174.3479143,123.2169318,146.4354552,77.6488316,81.071154,105.4260715,113.9425952,143.2495701,224.0111621,236.377957,209.7696271,211.2186953,-7.040100335,-7.214098795,-6.049887843,-3.16692521,2.093710715,6.564710409,8.194637987,7.985698926,4.483193298,1.337867495,-3.111297247,-5.791967612,-0.142871518,24.47164333,17.28931,24.17523667,49.02708,272.88441,450.4653333,338.1439767,225.2681233,220.9099567,193.81176,77.71891,48.67169,48-1,5.607673314173,3.78982698415837,4.43138713912521,52.0432214240205,-221.432809548533,16.519213358995,470.219999862307,26.4347232088273,87.0199999745437,31.445999998488,141214.765485341,1087689.02181017,1846.71596580283,51.9647309757928,78.2569894910055,100.221935514275,115.576451530069,128.304731454891,57.7110480391092,1942.83742942914,162.100903265598,143.879732552159,61.6414422417364,90.7644157709568,145.323876266079,3854.98840804234,3.32982176321566,2313.14921359442,1855.89340862648,26.9999999998831,180.000000019762,122.000000032543
142,1,64.8886337,12.4770346,7198425,380555,41.85834431,49.04245618,0,0,0.3,5.7,9.71,73.36,0,1.658539942,204,363,473,559,625,679,722,768,824,925,20,905,64.91715427,12.60345685,7201339.972,386661.9665,15.09991277,83952.89476,131.9959553,102.3526593,108.0661049,82.55689117,57.83378307,73.8869289,98.62097383,103.9446819,161.7909362,168.1261798,126.9447565,151.1909742,-8.39319439,-7.922610238,-5.665895852,-1.926566779,3.534187508,8.283505621,10.21672467,9.616486653,5.615051194,2.083213728,-3.300294627,-6.441235952,0.474947628,34.4404,24.7044,34.93913333,121.2641,394.1821,182.2799,106.221,111.2454,170.2546,160.1526333,74.58116667,48.8373,142-1,4.4427468985908,3.91287176872665,4.79794472215659,62.7677529832624,-181.888717916922,19.8540197441223,87.2900000220618,14.0044428541999,110.450000014786,19.7380000049381,48196.8632442063,103728.52928231,1367.3108245262,45.0421349992325,58.5404489880825,72.1887640346849,84.7758419884892,98.9977530091758,66.8850838238427,1463.10213263935,162.903491048264,144.688762508041,62.1449620792895,91.5980634425754,145.904266101226,2526.19067495442,1.81111371281666,1188.32088063934,961.769902052205,23.0000000016296,121.000000048794,81.9999999783312
307,5,64.486702,14.0156498,7151617,452694,8.194568238,5.23241912,0,0.75,13.39,8.9,53.7,17.12,0,5.525202799,327,378,431,483,528,578,619,685,808,1267,310,957,64.47398618,13.80537278,7150377.65,442598.6372,7.177730559,652555.0272,62.45204243,44.3220904,43.3678519,33.09564543,33.5558863,51.62018333,76.6687381,68.69633913,82.98509633,71.6067727,57.94407473,71.32122367,-10.11799584,-9.228060981,-6.07396543,-1.73374375,3.989058681,9.139014443,11.00468612,10.15534216,5.863351964,1.901366153,-4.090035657,-7.672664562,0.261362775,6.48192,3.805133333,7.162666667,60.76322333,278.7634433,74.89574667,85.66336667,75.90109333,91.61347,69.65989333,25.90343333,14.30172333,307-5,6.32510781298794,1.82976455919539,2.90241574380574,85.1571094690547,-224.087147023381,16.6962104472841,345.620000129315,28.8204319409298,24.4500000019345,40.006988845921,132232.82848934,739600.600189263,697.635944351087,26.7027460117541,34.7310695005619,39.9553470176171,45.536272492454,49.5354044834094,61.7027052395741,794.915113117068,161.179249080833,139.1207577823,62.2886800723124,91.9830213063987,150.390568784549,776.732554955478,2.61372311834494,2139.92419608859,1888.0707924433,23.0000000016296,62.9999999753335,69.9999999965449
